<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.06.07	21:00:00	1.08049	1.08068	1.08007	1.08056	1598	0	0
2024.06.07	22:00:00	1.08056	1.08071	1.08000	1.08005	1679	0	0
2024.06.07	23:00:00	1.08002	1.08036	1.07992	1.07994	771	0	0
2024.06.10	00:00:00	1.07740	1.07780	1.07604	1.07712	940	0	7
2024.06.10	01:00:00	1.07707	1.07784	1.07649	1.07769	946	0	6
2024.06.10	02:00:00	1.07772	1.07796	1.07757	1.07788	579	0	0
2024.06.10	03:00:00	1.07788	1.07816	1.07738	1.07780	1012	0	0
2024.06.10	04:00:00	1.07780	1.07799	1.07722	1.07747	914	0	0
2024.06.10	05:00:00	1.07747	1.07751	1.07666	1.07676	529	0	0
2024.06.10	06:00:00	1.07675	1.07684	1.07555	1.07556	779	0	0
2024.06.10	07:00:00	1.07556	1.07559	1.07481	1.07542	1005	0	0
2024.06.10	08:00:00	1.07543	1.07555	1.07481	1.07535	1142	0	0
2024.06.10	09:00:00	1.07530	1.07586	1.07488	1.07519	2175	0	0
2024.06.10	10:00:00	1.07518	1.07661	1.07480	1.07644	2650	0	0
2024.06.10	11:00:00	1.07644	1.07680	1.07550	1.07567	2000	0	0
2024.06.10	12:00:00	1.07567	1.07590	1.07407	1.07432	1895	0	0
2024.06.10	13:00:00	1.07432	1.07439	1.07327	1.07370	1889	0	0
2024.06.10	14:00:00	1.07369	1.07547	1.07369	1.07536	1500	0	0
2024.06.10	15:00:00	1.07536	1.07604	1.07413	1.07415	2150	0	0
2024.06.10	16:00:00	1.07414	1.07492	1.07372	1.07402	2410	0	0
2024.06.10	17:00:00	1.07402	1.07448	1.07337	1.07337	2193	0	0
2024.06.10	18:00:00	1.07339	1.07501	1.07332	1.07501	1873	0	0
2024.06.10	19:00:00	1.07500	1.07587	1.07500	1.07541	1497	0	0
2024.06.10	20:00:00	1.07541	1.07604	1.07503	1.07594	1482	0	0
2024.06.10	21:00:00	1.07594	1.07624	1.07568	1.07617	1312	0	0
2024.06.10	22:00:00	1.07617	1.07654	1.07612	1.07631	1071	0	0
2024.06.10	23:00:00	1.07630	1.07659	1.07611	1.07644	607	0	0
2024.06.11	00:00:00	1.07643	1.07650	1.07570	1.07648	362	0	9
2024.06.11	01:00:00	1.07648	1.07677	1.07639	1.07649	367	0	1
2024.06.11	02:00:00	1.07649	1.07653	1.07626	1.07634	701	0	0
2024.06.11	03:00:00	1.07634	1.07650	1.07614	1.07637	928	0	0
2024.06.11	04:00:00	1.07637	1.07683	1.07623	1.07669	1102	0	0
2024.06.11	05:00:00	1.07669	1.07688	1.07648	1.07678	737	0	0
2024.06.11	06:00:00	1.07678	1.07691	1.07665	1.07684	682	0	0
2024.06.11	07:00:00	1.07683	1.07708	1.07676	1.07683	550	0	0
2024.06.11	08:00:00	1.07683	1.07700	1.07642	1.07656	798	0	0
2024.06.11	09:00:00	1.07655	1.07735	1.07655	1.07682	1636	0	0
2024.06.11	10:00:00	1.07681	1.07695	1.07612	1.07640	2041	0	0
2024.06.11	11:00:00	1.07640	1.07645	1.07436	1.07454	2190	0	0
2024.06.11	12:00:00	1.07452	1.07538	1.07403	1.07507	2487	0	0
2024.06.11	13:00:00	1.07490	1.07564	1.07367	1.07408	2204	0	0
2024.06.11	14:00:00	1.07412	1.07414	1.07240	1.07290	2248	0	0
2024.06.11	15:00:00	1.07290	1.07363	1.07245	1.07323	2540	0	0
2024.06.11	16:00:00	1.07322	1.07367	1.07196	1.07238	2908	0	0
2024.06.11	17:00:00	1.07238	1.07293	1.07197	1.07224	2577	0	0
2024.06.11	18:00:00	1.07223	1.07336	1.07219	1.07323	1996	0	0
2024.06.11	19:00:00	1.07323	1.07389	1.07323	1.07373	1236	0	0
2024.06.11	20:00:00	1.07373	1.07432	1.07367	1.07422	1434	0	0
2024.06.11	21:00:00	1.07421	1.07452	1.07405	1.07434	1151	0	0
2024.06.11	22:00:00	1.07435	1.07494	1.07401	1.07401	1153	0	0
2024.06.11	23:00:00	1.07401	1.07416	1.07385	1.07396	571	0	0
2024.06.12	00:00:00	1.07365	1.07412	1.07330	1.07408	482	0	4
2024.06.12	01:00:00	1.07406	1.07424	1.07401	1.07407	286	0	7
2024.06.12	02:00:00	1.07405	1.07416	1.07392	1.07401	502	0	0
2024.06.12	03:00:00	1.07401	1.07401	1.07349	1.07361	828	0	0
2024.06.12	04:00:00	1.07361	1.07419	1.07347	1.07400	974	0	0
2024.06.12	05:00:00	1.07400	1.07428	1.07393	1.07420	851	0	0
2024.06.12	06:00:00	1.07419	1.07432	1.07401	1.07404	669	0	0
2024.06.12	07:00:00	1.07403	1.07406	1.07364	1.07367	572	0	0
2024.06.12	08:00:00	1.07367	1.07463	1.07360	1.07459	841	0	0
2024.06.12	09:00:00	1.07462	1.07471	1.07389	1.07415	1460	0	0
2024.06.12	10:00:00	1.07415	1.07455	1.07356	1.07446	1800	0	0
2024.06.12	11:00:00	1.07445	1.07538	1.07445	1.07466	1562	0	0
2024.06.12	12:00:00	1.07467	1.07537	1.07442	1.07527	1747	0	0
2024.06.12	13:00:00	1.07529	1.07601	1.07490	1.07585	1433	0	0
2024.06.12	14:00:00	1.07586	1.07655	1.07571	1.07641	1806	0	0
2024.06.12	15:00:00	1.07642	1.08300	1.07621	1.08268	3505	0	0
2024.06.12	16:00:00	1.08267	1.08373	1.08193	1.08366	3765	0	0
2024.06.12	17:00:00	1.08366	1.08497	1.08173	1.08481	2931	0	0
2024.06.12	18:00:00	1.08481	1.08523	1.08418	1.08425	2364	0	0
2024.06.12	19:00:00	1.08425	1.08482	1.08416	1.08441	1913	0	0
