<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.02.02	00:00:00	1.36834	1.37059	1.36624	1.36935	16473	0	1
2026.02.02	04:00:00	1.36939	1.36997	1.36602	1.36721	14688	0	1
2026.02.02	08:00:00	1.36722	1.37106	1.36617	1.37090	19968	0	0
2026.02.02	12:00:00	1.37090	1.37153	1.36492	1.36514	17545	0	0
2026.02.02	16:00:00	1.36515	1.36769	1.36231	1.36598	23663	0	0
2026.02.02	20:00:00	1.36600	1.36683	1.36436	1.36682	11160	0	0
2026.02.03	00:00:00	1.36624	1.36860	1.36510	1.36860	6690	0	1
2026.02.03	04:00:00	1.36861	1.36942	1.36714	1.36895	9010	0	1
2026.02.03	08:00:00	1.36896	1.37063	1.36666	1.36669	15850	0	0
2026.02.03	12:00:00	1.36670	1.36897	1.36506	1.36699	15381	0	0
2026.02.03	16:00:00	1.36700	1.37069	1.36563	1.36957	20151	0	0
2026.02.03	20:00:00	1.36956	1.37023	1.36729	1.36977	11715	0	0
2026.02.04	00:00:00	1.36915	1.37101	1.36856	1.37066	6849	0	1
2026.02.04	04:00:00	1.37065	1.37195	1.36966	1.37149	7252	0	1
2026.02.04	08:00:00	1.37149	1.37332	1.37008	1.37090	11402	0	0
2026.02.04	12:00:00	1.37089	1.37288	1.36947	1.37130	12821	0	0
2026.02.04	16:00:00	1.37130	1.37174	1.36432	1.36462	23492	0	0
2026.02.04	20:00:00	1.36461	1.36636	1.36422	1.36522	11353	0	0
2026.02.05	00:00:00	1.36504	1.36639	1.36384	1.36479	7174	0	1
2026.02.05	04:00:00	1.36480	1.36482	1.36160	1.36199	9389	0	1
2026.02.05	08:00:00	1.36199	1.36324	1.35567	1.35655	14446	0	0
2026.02.05	12:00:00	1.35656	1.36153	1.35405	1.35854	21160	0	0
2026.02.05	16:00:00	1.35854	1.35889	1.35177	1.35513	25645	0	0
2026.02.05	20:00:00	1.35513	1.35571	1.35246	1.35297	10104	0	0
2026.02.06	00:00:00	1.35264	1.35428	1.35085	1.35398	8740	0	1
2026.02.06	04:00:00	1.35399	1.35696	1.35399	1.35693	7386	0	1
