<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.03.22	04:00:00	0.89912	0.89945	0.89816	0.89816	5755	0	1
2024.03.22	08:00:00	0.89821	0.90200	0.89815	0.90051	9018	0	0
2024.03.22	12:00:00	0.90050	0.90112	0.89743	0.89757	8720	0	0
2024.03.22	16:00:00	0.89755	0.89899	0.89692	0.89876	8445	0	0
2024.03.22	20:00:00	0.89876	0.89887	0.89655	0.89726	2744	0	0
2024.03.25	00:00:00	0.89720	0.89839	0.89668	0.89734	5263	0	4
2024.03.25	04:00:00	0.89734	0.89788	0.89695	0.89710	4752	0	1
2024.03.25	08:00:00	0.89710	0.89867	0.89700	0.89775	6581	0	0
2024.03.25	12:00:00	0.89775	0.89828	0.89690	0.89750	6494	0	0
2024.03.25	16:00:00	0.89748	0.89920	0.89699	0.89874	5660	0	0
2024.03.25	20:00:00	0.89874	0.89952	0.89842	0.89864	3642	0	3
2024.03.26	00:00:00	0.89864	0.89984	0.89856	0.89958	3734	0	2
2024.03.26	04:00:00	0.89958	0.90057	0.89938	0.90015	2604	0	1
2024.03.26	08:00:00	0.90014	0.90176	0.89957	0.90141	6676	0	0
2024.03.26	12:00:00	0.90141	0.90433	0.90015	0.90256	7993	0	0
2024.03.26	16:00:00	0.90255	0.90399	0.90204	0.90395	7742	0	0
2024.03.26	20:00:00	0.90395	0.90411	0.90237	0.90338	3034	0	2
2024.03.27	00:00:00	0.90335	0.90414	0.90328	0.90378	3357	0	5
2024.03.27	04:00:00	0.90378	0.90431	0.90354	0.90430	3184	0	1
2024.03.27	08:00:00	0.90431	0.90627	0.90372	0.90534	8021	0	0
2024.03.27	12:00:00	0.90534	0.90714	0.90486	0.90613	7632	0	0
2024.03.27	16:00:00	0.90613	0.90678	0.90470	0.90564	6749	0	0
2024.03.27	20:00:00	0.90564	0.90570	0.90236	0.90369	2666	0	0
2024.03.28	00:00:00	0.90364	0.90642	0.90352	0.90517	5021	0	4
2024.03.28	04:00:00	0.90518	0.90522	0.90432	0.90500	3774	0	0
2024.03.28	08:00:00	0.90503	0.90645	0.90503	0.90619	6827	0	0
2024.03.28	12:00:00	0.90619	0.90626	0.90138	0.90158	8935	0	0
2024.03.28	16:00:00	0.90154	0.90284	0.89996	0.90130	10457	0	0
2024.03.28	20:00:00	0.90130	0.90225	0.90021	0.90177	4715	0	4
2024.03.29	00:00:00	0.90178	0.90247	0.90030	0.90213	4351	0	15
2024.03.29	04:00:00	0.90213	0.90274	0.90188	0.90264	3242	0	11
2024.03.29	08:00:00	0.90265	0.90270	0.90075	0.90152	4378	0	0
2024.03.29	12:00:00	0.90152	0.90203	0.90087	0.90145	5484	0	5
2024.03.29	16:00:00	0.90145	0.90260	0.90137	0.90196	2916	0	13
2024.03.29	20:00:00	0.90196	0.90231	0.90054	0.90063	1462	0	12
2024.04.01	00:00:00	0.90160	0.90229	0.90020	0.90186	5433	0	6
2024.04.01	04:00:00	0.90186	0.90234	0.90141	0.90182	4152	0	2
2024.04.01	08:00:00	0.90181	0.90205	0.90054	0.90087	4316	0	1
2024.04.01	12:00:00	0.90086	0.90290	0.90065	0.90221	4335	0	0
2024.04.01	16:00:00	0.90220	0.90567	0.90203	0.90492	7749	0	0
2024.04.01	20:00:00	0.90492	0.90530	0.90414	0.90419	2727	0	1
2024.04.02	00:00:00	0.90385	0.90557	0.90361	0.90518	3619	0	4
2024.04.02	04:00:00	0.90519	0.90639	0.90511	0.90630	3834	0	0
2024.04.02	08:00:00	0.90630	0.90891	0.90615	0.90850	7436	0	0
2024.04.02	12:00:00	0.90848	0.90907	0.90737	0.90796	7739	0	0
2024.04.02	16:00:00	0.90796	0.90820	0.90534	0.90710	10420	0	0
2024.04.02	20:00:00	0.90709	0.90869	0.90704	0.90760	3367	0	3
2024.04.03	00:00:00	0.90696	0.90820	0.90680	0.90815	2696	0	5
2024.04.03	04:00:00	0.90815	0.90853	0.90769	0.90821	3787	0	1
2024.04.03	08:00:00	0.90821	0.90953	0.90794	0.90824	5742	0	0
2024.04.03	12:00:00	0.90824	0.90923	0.90770	0.90895	6659	0	0
2024.04.03	16:00:00	0.90895	0.90903	0.90296	0.90384	11403	0	0
2024.04.03	20:00:00	0.90384	0.90431	0.90267	0.90279	3545	0	3
2024.04.04	00:00:00	0.90270	0.90327	0.90229	0.90270	3319	0	3
2024.04.04	04:00:00	0.90270	0.90344	0.90267	0.90338	2978	0	1
2024.04.04	08:00:00	0.90339	0.90741	0.90265	0.90586	7365	0	0
2024.04.04	12:00:00	0.90586	0.90748	0.90481	0.90483	6767	0	0
2024.04.04	16:00:00	0.90483	0.90565	0.90381	0.90446	7309	0	0
2024.04.04	20:00:00	0.90447	0.90500	0.90086	0.90128	7355	0	3
