<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.03.19	01:45:00	149.382	149.401	149.339	149.390	372	0	2
2025.03.19	02:00:00	149.405	149.414	149.360	149.376	450	0	2
2025.03.19	02:15:00	149.376	149.415	149.358	149.366	404	0	2
2025.03.19	02:30:00	149.367	149.372	149.281	149.317	471	0	2
2025.03.19	02:45:00	149.316	149.468	149.292	149.437	706	0	2
2025.03.19	03:00:00	149.438	149.459	149.397	149.448	1005	0	2
2025.03.19	03:15:00	149.450	149.453	149.297	149.338	922	0	2
2025.03.19	03:30:00	149.337	149.510	149.317	149.469	859	0	2
2025.03.19	03:45:00	149.469	149.640	149.436	149.601	1091	0	2
2025.03.19	04:00:00	149.607	149.643	149.551	149.637	698	0	2
2025.03.19	04:15:00	149.637	149.640	149.543	149.557	693	0	2
2025.03.19	04:30:00	149.557	149.558	149.459	149.530	850	0	2
2025.03.19	04:45:00	149.530	149.551	149.438	149.460	762	0	2
2025.03.19	05:00:00	149.460	149.483	149.332	149.353	780	0	2
2025.03.19	05:15:00	149.354	149.556	149.294	149.468	903	0	2
2025.03.19	05:30:00	149.468	149.469	149.200	149.392	888	0	2
2025.03.19	05:45:00	149.392	149.466	149.367	149.422	495	0	2
2025.03.19	06:00:00	149.423	149.435	149.400	149.431	358	0	2
2025.03.19	06:15:00	149.431	149.514	149.417	149.506	441	0	2
2025.03.19	06:30:00	149.505	149.513	149.397	149.427	502	0	2
2025.03.19	06:45:00	149.428	149.438	149.302	149.324	574	0	2
2025.03.19	07:00:00	149.327	149.409	149.306	149.381	589	0	2
2025.03.19	07:15:00	149.381	149.503	149.350	149.470	620	0	2
2025.03.19	07:30:00	149.470	149.571	149.470	149.568	514	0	2
2025.03.19	07:45:00	149.569	149.569	149.508	149.534	560	0	2
2025.03.19	08:00:00	149.535	149.633	149.534	149.591	535	0	2
2025.03.19	08:15:00	149.592	149.633	149.569	149.603	601	0	2
2025.03.19	08:30:00	149.603	149.733	149.603	149.691	663	0	2
2025.03.19	08:45:00	149.692	149.775	149.670	149.773	564	0	2
2025.03.19	09:00:00	149.773	149.816	149.763	149.777	511	0	2
2025.03.19	09:15:00	149.771	149.899	149.761	149.860	620	0	2
2025.03.19	09:30:00	149.860	150.023	149.686	149.954	1233	0	3
2025.03.19	09:45:00	149.954	149.961	149.572	149.665	1256	0	2
2025.03.19	10:00:00	149.664	149.670	149.393	149.581	1514	0	2
2025.03.19	10:15:00	149.580	149.683	149.419	149.421	1316	0	2
2025.03.19	10:30:00	149.420	149.439	149.137	149.222	1780	0	2
2025.03.19	10:45:00	149.223	149.349	149.212	149.277	1417	0	2
2025.03.19	11:00:00	149.282	149.424	149.280	149.413	1502	0	2
2025.03.19	11:15:00	149.411	149.555	149.367	149.518	1076	0	2
2025.03.19	11:30:00	149.519	149.562	149.490	149.540	930	0	2
2025.03.19	11:45:00	149.541	149.684	149.516	149.626	846	0	2
2025.03.19	12:00:00	149.626	149.701	149.585	149.591	787	0	2
