<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.03.18	18:15:00	0.65556	0.65558	0.65536	0.65551	317	0	1
2024.03.18	18:30:00	0.65551	0.65558	0.65531	0.65551	401	0	3
2024.03.18	18:45:00	0.65551	0.65557	0.65536	0.65538	229	0	3
2024.03.18	19:00:00	0.65539	0.65563	0.65532	0.65537	472	0	2
2024.03.18	19:15:00	0.65537	0.65543	0.65526	0.65533	259	0	3
2024.03.18	19:30:00	0.65533	0.65545	0.65506	0.65511	231	0	3
2024.03.18	19:45:00	0.65511	0.65541	0.65506	0.65537	216	0	3
2024.03.18	20:00:00	0.65537	0.65546	0.65527	0.65541	228	0	3
2024.03.18	20:15:00	0.65541	0.65554	0.65537	0.65552	141	0	3
2024.03.18	20:30:00	0.65552	0.65563	0.65541	0.65547	129	0	2
2024.03.18	20:45:00	0.65547	0.65564	0.65542	0.65554	199	0	2
2024.03.18	21:00:00	0.65554	0.65582	0.65554	0.65574	188	0	2
2024.03.18	21:15:00	0.65574	0.65583	0.65574	0.65577	131	0	3
2024.03.18	21:30:00	0.65577	0.65582	0.65569	0.65577	182	0	3
2024.03.18	21:45:00	0.65577	0.65577	0.65547	0.65562	170	0	2
2024.03.18	22:00:00	0.65563	0.65577	0.65560	0.65572	98	0	1
2024.03.18	22:15:00	0.65572	0.65582	0.65568	0.65577	90	0	2
2024.03.18	22:30:00	0.65577	0.65585	0.65573	0.65582	55	0	4
2024.03.18	22:45:00	0.65582	0.65593	0.65578	0.65589	107	0	3
2024.03.18	23:00:00	0.65582	0.65587	0.65500	0.65551	83	0	9
2024.03.18	23:15:00	0.65551	0.65588	0.65551	0.65581	41	0	9
2024.03.18	23:30:00	0.65561	0.65582	0.65549	0.65582	77	0	15
2024.03.18	23:45:00	0.65579	0.65583	0.65557	0.65559	89	0	15
2024.03.19	00:00:00	0.65559	0.65592	0.65559	0.65582	74	0	14
2024.03.19	00:15:00	0.65582	0.65588	0.65575	0.65575	56	0	16
2024.03.19	00:30:00	0.65575	0.65585	0.65562	0.65571	134	0	11
2024.03.19	00:45:00	0.65571	0.65580	0.65559	0.65569	181	0	10
2024.03.19	01:00:00	0.65569	0.65578	0.65553	0.65554	152	0	11
2024.03.19	01:15:00	0.65554	0.65565	0.65552	0.65555	140	0	13
2024.03.19	01:30:00	0.65555	0.65560	0.65539	0.65544	124	0	13
2024.03.19	01:45:00	0.65544	0.65564	0.65533	0.65563	141	0	12
2024.03.19	02:00:00	0.65567	0.65576	0.65536	0.65571	374	0	4
2024.03.19	02:15:00	0.65573	0.65579	0.65531	0.65536	277	0	4
2024.03.19	02:30:00	0.65537	0.65548	0.65498	0.65503	315	0	4
2024.03.19	02:45:00	0.65503	0.65517	0.65494	0.65502	371	0	3
2024.03.19	03:00:00	0.65503	0.65523	0.65480	0.65496	439	0	5
2024.03.19	03:15:00	0.65496	0.65507	0.65448	0.65454	486	0	4
2024.03.19	03:30:00	0.65454	0.65455	0.65405	0.65440	498	0	5
2024.03.19	03:45:00	0.65437	0.65473	0.65430	0.65473	342	0	5
2024.03.19	04:00:00	0.65473	0.65579	0.65473	0.65578	423	0	4
2024.03.19	04:15:00	0.65577	0.65593	0.65563	0.65571	397	0	5
2024.03.19	04:30:00	0.65573	0.65592	0.65528	0.65546	242	0	5
2024.03.19	04:45:00	0.65547	0.65558	0.65526	0.65551	239	0	3
2024.03.19	05:00:00	0.65551	0.65636	0.65548	0.65629	414	0	4
2024.03.19	05:15:00	0.65629	0.65637	0.65572	0.65578	503	0	4
2024.03.19	05:30:00	0.65580	0.65588	0.65337	0.65338	1470	0	3
2024.03.19	05:45:00	0.65334	0.65414	0.65319	0.65409	908	0	4
2024.03.19	06:00:00	0.65413	0.65433	0.65373	0.65399	640	0	3
2024.03.19	06:15:00	0.65399	0.65417	0.65327	0.65332	471	0	5
2024.03.19	06:30:00	0.65332	0.65335	0.65265	0.65273	606	0	2
2024.03.19	06:45:00	0.65272	0.65319	0.65260	0.65280	416	0	4
2024.03.19	07:00:00	0.65280	0.65287	0.65233	0.65246	462	0	1
2024.03.19	07:15:00	0.65244	0.65254	0.65200	0.65204	416	0	3
2024.03.19	07:30:00	0.65204	0.65220	0.65188	0.65214	543	0	1
2024.03.19	07:45:00	0.65214	0.65220	0.65160	0.65175	414	0	2
2024.03.19	08:00:00	0.65175	0.65182	0.65135	0.65171	413	0	2
2024.03.19	08:15:00	0.65171	0.65196	0.65169	0.65185	397	0	2
2024.03.19	08:30:00	0.65187	0.65197	0.65134	0.65143	580	0	1
2024.03.19	08:45:00	0.65143	0.65176	0.65139	0.65156	609	0	0
2024.03.19	09:00:00	0.65156	0.65176	0.65131	0.65146	454	0	3
2024.03.19	09:15:00	0.65146	0.65229	0.65146	0.65223	656	0	2
2024.03.19	09:30:00	0.65222	0.65242	0.65179	0.65196	469	0	4
2024.03.19	09:45:00	0.65196	0.65214	0.65158	0.65185	447	0	2
2024.03.19	10:00:00	0.65185	0.65195	0.65110	0.65119	540	0	0
